id;code;name;parent_id
2685;01.01.10.05.06;ЙОГУРТЫ;1
2686;01.15.01.01.06;БУМАГА КОПИРОВАЛЬНАЯ;15
2687;01.02.10.48.14.26;"РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ ДЫХАТЕЛЬНЫХ СИСТЕМ ""DRAEGER""";2
2688;01.26.04.08.09;СТАНДАРТНЫЕ ОБРАЗЦЫ СОСТАВА ГАЗОВЫХ СМЕСЕЙ (ПОВЕРОЧНЫЕ ГАЗОВЫЕ СМЕСИ);25
2689;01.15.05.04.05.02;БУЛАВКИ КАНЦЕЛЯРСКИЕ;15
2690;01.06.07.02;МИКРОСКОПЫ ОПТИЧЕСКИЕ;6
2691;01.02.10.50.07.02;ТЕРМОМЕТРЫ МЕДИЦИНСКИЕ;2
2692;01.13.17.16.09;ДРАЙВЕР ШАГОВОГО ДВИГАТЕЛЯ;13
2693;03.07.08.03;ОБСЛУЖИВАНИЕ ТЕХНИЧЕСКОЕ И РЕМОНТ ЛАБОРАТОРНОГО ОБОРУДОВАНИЯ;60
2694;01.07.07.01;МАТЕРИАЛЫ ИЗ ПОЛИМЕРОВ И ПЛАСТМАСС ДЛЯ ТОВАРОВ КУЛЬТУРЫ И ИСКУССТВА;7
2695;01.02.10.44.30.01;МАСКА ХИРУРГИЧЕСКАЯ, ОДНОРАЗОВОГО ИСПОЛЬЗОВАНИЯ;2
2696;01.02.11.01.03.11;РАБОЧИЕ МЕСТА ОФТАЛЬМОЛОГА;2
2697;03.08.01.06;САНИТАРНОЕ СОДЕРЖАНИЕ И УБОРКА ПАРКОВ, МЕСТ ОТДЫХА И ДОСУГА;61
2698;01.02.10.48.10.11;"РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ ПОРТАТИВНЫХ АППАРАТОВ ""PURITAN BENNETT""";2
2699;01.02.11.03.10.02.04;ШКАФЫ МЕДИЦИНСКИЕ ДЛЯ ОДЕЖДЫ;2
2700;01.11.01.04.17;ПЬЕДЕСТАЛЫ ДЛЯ РАКОВИН;11
2701;01.02.10.31.01.13;КОЛЬЦО ДЛЯ АННУЛОПЛАСТИКИ МИТРАЛЬНОГО КЛАПАНА (ПОЛУКОЛЬЦО);2
2702;03.31.03.05.01.13;АРЕНДА БУЛЬДОЗЕРОВ С ЭКИПАЖЕМ;81
2703;01.16.31.01;СТОЛЫ ДЕТСКИЕ ДЛЯ ДОШКОЛЬНЫХ УЧРЕЖДЕНИЙ;16
2704;01.25.78.03;ФИЛЬТРЫ ВОЛОКНИСТЫЕ;24
2705;01.03.07.09.01;ОГРАЖДЕНИЯ ДОРОЖНЫЕ ДЛЯ ПЕШЕХОДОВ;3
2706;01.02.10.43.03.08;ПИТАТЕЛЬНЫЕ СРЕДЫ, СЫВОРОТКИ;2
2707;01.02.11.01.14.18;АППАРАТЫ ДЛЯ ДЕЗИНФЕКЦИИ СЛЕПКОВ;2
2708;01.02.10.50.05;МЕДИЦИНСКИЕ ИЗДЕЛИЯ ДЛЯ ФИЗИОТЕРАПИИ;2
2709;01.02.10.43.06.09;РЕАГЕНТЫ И РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ ОПРЕДЕЛЕНИЯ ФАКТОРОВ В РАМКАХ ВЫПОЛНЕНИЯ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИХ РАБОТ, ЗАПЛАНИРОВАННЫХ ПО НАУЧНЫМ ТЕМАМ;2
2710;01.11.01.08.12.18;ПРЕОБРАЗОВАТЕЛИ ЧАСТОТ ВЫСОКОВОЛЬТНЫЕ;11
2711;01.01.10.05.04;СМЕТАНА;1
2712;01.02.10.06.14;КЛИПАППЛИКАТОРЫ И АППЛИКАТОРЫ;2
2713;01.08.01.01.08.01;КУБИКИ НАДУВНЫЕ ДЛЯ ЗАНЯТИЯ ФИЗКУЛЬТУРОЙ;8
2714;01.01.02.10;ОГУРЦЫ;1
2715;01.20.07.11.03.02.02;МЕШКИ, СУМКИ БУМАЖНЫЕ;20
2716;01.11.01.07.03.06;ОБОРУДОВАНИЕ ДЛЯ ПРОЦЕЖИВАНИЯ СТОЧНЫХ ВОД И УДАЛЕНИЯ ИЗ НИХ ГРУБОДИСПЕРСНЫХ И БЫСТРООСЕДАЮЩИХ ПРИМЕСЕЙ, А ТАКЖЕ ДЛЯ ОБРАБОТКИ УДЕРЖАННЫХ ОТБРОСОВ И ОСАДКОВ (РЕШЕТКИ, ПЕСКОЛОВКИ);11
2717;01.20.09.01.17;ПАЗЛЫ;20
2718;02.17.04.99;РАБОТЫ ПО ИЗГОТОВЛЕНИЮ ПОЛИГРАФИЧЕСКОЙ ПРОДУКЦИИ ПРОЧЕЙ;43
2719;01.01.10.03.04;СЫРКИ ТВОРОЖНЫЕ;1
2720;01.02.10.06.71;ШПАТЕЛИ МЕДИЦИНСКИЕ;2
2721;01.02.10.43.05.20;ТУПФЕР НАЗОФАРИНГЕАЛЬНЫЙ;2
2722;01.02.10.20.19.01;ШПРИЦ ДЛЯ ПРОМЫВАНИЯ С ГЕПАРИНОВЫМ ЗАМКОМ, ОДНОРАЗОВОГО ИСПОЛЬЗОВАНИЯ;2
2723;01.26.01.02.03.03.13;ОКСИД АЛЮМИНИЯ СВЕРХЧИСТЫЙ;25
2724;01.02.10.50.67;ПАЛОЧКА ВАТНАЯ;2
2725;02.13.01.01.67;РАБОТЫ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЕ В СФЕРЕ СТРОИТЕЛЬСТВА;42
2726;01.02.10.13.30;ПЕРЧАТКИ СМОТРОВЫЕ/ПРОЦЕДУРНЫЕ ВИНИЛОВЫЕ, ОПУДРЕННЫЕ;2
2727;01.02.10.29.01;БАКИ ДЛЯ СБОРА, ХРАНЕНИЯ И ТРАНСПОРТИРОВКИ ОТХОДОВ МНОГОРАЗОВЫЕ;2
2728;01.16.05.01.03.01;ТУМБЫ ПОД ТЕЛЕВИЗОР;16
2729;03.25.08;УСЛУГИ ПО ФИНАНСОВОЙ АРЕНДЕ (ЛИЗИНГУ) ЛЕГКОВОГО АВТОМОБИЛЯ;76
2730;01.09.01.01.02;ТРАНСПОРТНЫЕ СРЕДСТВА ЛЕГКОВЫЕ МНОГОЦЕЛЕВЫЕ;9
2731;01.02.10.43.03.01;ЭКСПРЕСС-ТЕСТЫ ДЛЯ МИКРОБИОЛОГИЧЕСКИХ ИССЛЕДОВАНИЙ;2
2732;01.06.01.03.01;СТУЛЬЯ УЧЕНИЧЕСКИЕ;6
2733;01.19.01.25;ШАРФЫ ЗИМНИЕ;19
2734;01.02.10.22.09.07;ИНДИКАТОРЫ ДЛЯ КОНТРОЛЯ ПРОЦЕССА ПАРОВОЙ СТЕРИЛИЗАЦИИ КЛАСС 4 ДЛЯ НАРУЖНОГО КОНТРОЛЯ;2
2735;01.01.02.16.03;КУЛЬТУРЫ ОВОЩНЫЕ САЛАТНЫЕ;1
2736;01.01.01.16.01.06;ОРЕХИ КЕШЬЮ;1
2737;01.08.01.10.06;ТРЕНАЖЕРЫ СТРЕЛКОВЫЕ;8
2738;01.11.02.01.11.03;ПИЛЫ ТОРЦОВОЧНЫЕ;11
2739;01.20.09.01.26;ШАРЫ НАДУВНЫЕ;20
2740;01.08.01.19.03;ВЕЩЕСТВА СПЕЦИАЛИЗИРОВАННЫЕ ДЛЯ ЛЫЖНОГО ИНВЕНТАРЯ;8
2741;01.11.02.09.17;ЦЕНТРЫ СТАНОЧНЫЕ;11
2742;01.08.01.17.11;ПОДСТАВКИ ДЛЯ ГАНТЕЛЕЙ;8
2743;01.13.12.06.02.01;НОСИТЕЛИ КЛЮЧЕВОЙ И ИДЕНТИФИКАЦИОННОЙ ИНФОРМАЦИИ;13
2744;01.02.11.01.03.14;ЛАЗЕРЫ ОФТАЛЬМОЛОГИЧЕСКИЕ;2
2745;01.08.02.36;СПОРТИВНАЯ ЭКИПИРОВКА ДЛЯ ЧЕРЛИДИНГА;8
2746;01.08.01.10.99;ОБОРУДОВАНИЕ И ИНВЕНТАРЬ ДЛЯ СТРЕЛКОВЫХ ВИДОВ СПОРТА ПРОЧЕЕ;8
2747;01.13.17.14;ЭЛЕМЕНТЫ КРЕПЕЖНЫЕ И МОНТАЖНЫЕ ДЛЯ СИСТЕМНЫХ БЛОКОВ И СЕРВЕРОВ;13
2748;01.04.01.07.16;УСТРОЙСТВО ПОЖАРОТУШЕНИЯ С ВЫСОКОСКОРОСТНОЙ ПОДАЧЕЙ ОГНЕТУШАЩЕГО ВЕЩЕСТВА;4
2749;01.12.01.14;НАРЕЗЧИКИ ШВОВ;12
2750;01.06.01.02;ПАРТЫ УЧЕНИЧЕСКИЕ;6
2751;02.02.02.02;РАЗРАБОТКА СХЕМ ВОДОСНАБЖЕНИЯ;31
2752;01.01.07.05.08;ТОРТЫ НЕДЛИТЕЛЬНОГО ХРАНЕНИЯ;1
2753;01.16.07.01.13;ШКАФЫ СУШИЛЬНЫЕ ДЛЯ ОДЕЖДЫ;16
2754;01.11.01.07.05;КРАНЫ ДЛЯ НАСОСНОГО ОБОРУДОВАНИЯ, ОБОРУДОВАНИЯ ВОДОСНАБЖЕНИЯ, СТОЧНЫХ ВОД И КАНАЛИЗАЦИИ;11
2755;01.12.04.03;ТРАКТОРЫ;12
2756;01.02.11.01.13.02.09;АППАРАТЫ РАДИОВОЛНОВОЙ ТЕРАПИИ;2
2757;01.02.11.01.03.26;ФОРОПТЕР;2
2758;01.02.10.16.25.01;КАНЮЛИ НАЗАЛЬНЫЕ ДЛЯ КИСЛОРОДНОЙ ПОДДЕРЖКИ;2
2759;01.02.10.43.09.03;СОПУТСТВУЮЩИЕ МАТЕРИАЛЫ ДЛЯ ПРОВЕДЕНИЯ ЛАБОРАТОРНО-ДИАГНОСТИЧЕСКИХ МАНИПУЛЯЦИЙ;2
2760;01.02.10.42.10.02;ПРИНАДЛЕЖНОСТИ ДЛЯ ИНФУЗИОННЫХ НАСОСОВ;2
2761;01.02.11.03.08.05;СТУЛЬЯ МЕДИЦИНСКИЕ ПОВОРОТНЫЕ;2
2762;01.13.05.08;УСТРОЙСТВА ХРАНЕНИЯ ДАННЫХ;13
2763;01.02.10.19.07;ТРУБКА ДРЕНАЖНАЯ НЕСТЕРИЛЬНАЯ;2
2764;01.02.10.02.01.04;РАССАСЫВАЮЩИЕСЯ СТЕРИЛЬНЫЕ ГЕМОСТАТИЧЕСКИЕ ГУБКИ НА ОСНОВЕ ЛОШАДИНЫХ КОЛЛАГЕНОВЫХ ВОЛОКОН;2
2765;01.02.11.01.13.02.16;АППАРАТЫ ДЛЯ ВИБРОТЕРАПИИ;2
2766;01.02.11.01.12.03.02.01;ЦЕНТРИФУГА НАСТОЛЬНАЯ ОБЩЕГО НАЗНАЧЕНИЯ;2
2767;01.02.10.20.01.01;"РАСХОДНЫЕ МАТЕРИАЛЫ К АППАРАТАМ ""MULTIFILTRATE""";2
2768;01.08.01.01.02.01;КОНТЕЙНЕРЫ ДЛЯ ХРАНЕНИЯ ИНВЕНТАРЯ;8
2769;01.23.15;ЭЛЕМЕНТЫ ИНЖЕНЕРНЫХ КОММУНИКАЦИЙ ДЛЯ ТЕРРИТОРИЙ БЛАГОУСТРОЙСТВА;22
2770;01.11.02.09.09;РЕЗЦЫ ТОКАРНЫЕ;11
2771;01.02.10.47.02;ЭНДОПРОТЕЗЫ РЕВИЗИОНЫЕ ПРОЧИЕ;2
2772;01.12.05.15;ИЗМЕЛЬЧИТЕЛИ ВЕТОК;12
2773;01.02.10.09.01.04;НИТЬ ХИРУРГИЧЕСКАЯ ИЗ ПОЛИЭФИРА, РАССАСЫВАЮЩАЯСЯ, МОНОНИТЬ;2
2774;01.20.01.01.01.02;ПЛИТЫ ГАЗОВЫЕ БЫТОВЫЕ;20
2775;01.16.05.03;КОНСОЛИ;16
2776;01.15.05.02.06.03.09;НАБОРЫ ДЛЯ СШИВАНИЯ ДОКУМЕНТОВ;15
2777;02.27.06;РАЗВИТИЕ И МОДЕРНИЗАЦИЯ ИНФОРМАЦИОННЫХ СИСТЕМ И РЕСУРСОВ;53
2778;01.16.07.01.08;ШКАФЫ-АПТЕЧКИ МЕТАЛЛИЧЕСКИЕ;16
2779;01.13.16.08;ИНСТРУМЕНТЫ ДЛЯ ЗАХВАТА ДЕТАЛЕЙ (ЩИПЦЫ, ПИНЦЕТЫ, ПЛОСКОГУБЦЫ, ПАССАТИЖИ И ДР.);13
2780;02.12.01.01;МОНТАЖ ИНФОРМАЦИОННО-ТЕХНОЛОГИЧЕСКОГО ОБОРУДОВАНИЯ;41
2781;01.18.05.02.04;ПЕСТИЦИДЫ;18
2782;01.11.10.06;КОНСТРУКЦИИ ПНЕВМОКАРКАСНЫЕ;11
2783;01.19.04.05.04;ОБУВЬ ОСЕННЕ-ВЕСЕННЯЯ С ВЕРХОМ ИЗ КОЖИ;19
2784;01.20.07.13.03;ИЗДЕЛИЯ БЫТОВЫЕ ИЗ ПРОЧИХ МЕТАЛЛОВ;20
2785;01.24.04.05.01;ПРОСТЫНИ ИЗ ХЛОПЧАТОБУМАЖНЫХ ТКАНЕЙ;23
2786;01.02.10.44.16;КОСТЮМЫ ХИРУРГИЧЕСКИЕ;2
2787;01.02.09.06.03;ПРЕПАРАТЫ ДЛЯ ЛЕЧЕНИЯ ЗАБОЛЕВАНИЙ ЩИТОВИДНОЙ ЖЕЛЕЗЫ,H03;2
2788;01.04.01.07.15;УСТРОЙСТВА ПОЖАРОТУШЕНИЯ САМОСРАБАТЫВАЮЩИЕ;4
2789;01.02.10.06.58;РУКОЯТКИ ДЛЯ ЛАРИНГОСКОПА;2
2790;01.11.10.07;МОДУЛИ ТУАЛЕТНЫЕ;11
2791;01.15.03.11;РЕГИСТРАТОРЫ ПОДВЕСНЫЕ;15
2792;01.01.02.24;КУКУРУЗА;1
2793;01.11.03.09.01.04;ПРАЙМЕРЫ БИТУМНЫЕ;11
2794;01.02.10.43.09.05.02.02;КОЛБА КОНИЧЕСКАЯ (ТИП КН);2
2795;01.08.01.01.01.19;ТРЕНАЖЕР-БАЛАНСИР;8
2796;02.11.03.01;РЕМОНТ РАДИОЭЛЕКТРОННОГО ОБОРУДОВАНИЯ;40
2797;01.16.08.05;ЭТАЖЕРКИ ДЛЯ ЦВЕТОВ;16
2798;01.13.09.02.07;КОНТРОЛЛЕРЫ СРЕДСТВ БЕСПРОВОДНОЙ СЕТИ;13
2799;01.02.10.32.04.04;ТРАНСПЕДИКУЛЯРНАЯ СТАБИЛИЗАЦИЯ ГРУДОПОЯСНИЧНОГО ОТДЕЛА ПОЗВОНОЧНИКА МАЛОИНВАЗИВНЫМ ДОСТУПОМ.;2
2800;01.02.10.20.02;РАСХОДНЫЕ МАТЕРИАЛЫ К АППАРАТАМ ПОЧЕЧНОЙ ТЕРАПИИ (УСТРОЙСТВА, СИСТЕМЫ С НАБОРАМИ ДЛЯ ДИАЛИЗА, АФЕРЕЗА);2
2801;01.02.11.01.13.01.01.01.01;СИСТЕМА ИНГАЛЯЦИОННОЙ ТЕРАПИИ, БЕЗ ПОДОГРЕВА;2
2802;01.11.03.04.11;СМЕСИ ПЕСЧАНО-ГРАВИЙНЫЕ;11
2803;01.07.11.02.01;АУДИОКНИГИ;7
2804;01.11.08.04.03;МАТЕРИАЛЫ БАЗАЛЬТОВЫЕ ОГНЕЗАЩИТНЫЕ РУЛОННЫЕ;11
2805;01.02.10.46.01.04.04;ЭЛЕКТРОДЫ ДЕФИБРИЛЛЯЦИОННЫЕ ЖЕЛУДОЧКОВЫЕ, ЭЛЕКТРОДЫ ДЛЯ СТИМУЛЯЦИИ ЛЕВОГО ЖЕЛУДОЧКА;2
2806;01.02.11.01.08.13.12.02;РАСШИРИТЕЛИ ОБЩЕХИРУРГИЧЕСКИЕ;2
2807;01.01.07.04.02;ПИРОЖНЫЕ ДЛИТЕЛЬНОГО ХРАНЕНИЯ;1
2808;01.01.16.01.04.01;ТЕСТО ЗАМОРОЖЕННОЕ;1
2809;01.02.10.12.06.02;ОТРЕЗЫ МАРЛЕВЫЕ МЕДИЦИНСКИЕ НЕСТЕРИЛЬНЫЕ;2
2810;01.02.10.30.02.04.02;СИСТЕМЫ ДЛЯ ПЕРЕЛИВАНИЯ КРОВИ, КРОВЕЗАМЕНИТЕЛЕЙ И ИНФУЗИОННЫХ РАСТВОРОВ С ПЛАСТИКОВЫМ ШИПОМ;2
2811;01.02.10.19.19.01;КОННЕКТОР ДЛЯ ДРЕНИРОВАНИЯ ЗАКРЫТОЙ РАНЫ, НЕСТЕРИЛЬНЫЙ;2
2812;01.02.10.16.33.06;ТРУБКИ ЭНДОТРАХЕАЛЬНЫЕ;2
2813;03.04.03.03;УСЛУГИ В ОБЛАСТИ ТРУДОВЫХ РЕСУРСОВ ПО ОБЕСПЕЧЕНИЮ УБОРЩИКАМИ ПОМЕЩЕНИЙ;57
2814;01.01.07.08;МАРМЕЛАД;1
2815;01.02.11.01.13.02.03.04;СИСТЕМЫ ДЛЯ КРИОТЕРАПИИ;2
2816;01.02.11.01.11.09.03.02;АППАРАТ ДЛЯ КОНДУКТИВНОГО ПОДОГРЕВА КРОВИ/ИНФУЗИОННЫХ РАСТВОРОВ, С ВЫСОКОЙ СКОРОСТЬЮ ПОТОКА;2
2817;01.02.10.32.07.01;ПРИНАДЛЕЖНОСТИ ДЛЯ СПИНАЛЬНОЙ ХИРУРГИИ;2
2818;01.10.05.02.01;ЛАМПЫ НАКАЛИВАНИЯ;10
2819;01.10.04.03.05;БАТАРЕИ АККУМУЛЯТОРНЫЕ ЛИТИЙ-ПЛАСТМАССОВЫЕ;10
2820;01.25.04.20;СТАНКИ ШЛИФОВАЛЬНЫЕ;24
2821;01.02.13;КИСЛОРОД МЕДИЦИНСКИЙ ЖИДКИЙ;2
2822;01.02.10.22.08;РУЛОНЫ ИНДИКАТОРНЫЕ ДЛЯ МЕДИЦИНСКОЙ ПЛАЗМЕННОЙ, ПАРОВОЙ СТЕРИЛИЗАЦИИ ДЛЯ НАРУЖНОГО КОНТРОЛЯ;2
2823;01.01.03.06;ЛИМОНЫ;1
2824;01.11.03.01.04.02.05;ПРОФИЛИ ПРЕССОВАННЫЕ И ХОЛОДНОГНУТЫЕ ИЗ АЛЮМИНИЯ И АЛЮМИНИЕВЫХ СПЛАВОВ;11
2825;01.02.10.09.01.05;НИТЬ ХИРУРГИЧЕСКАЯ ИЗ ПОЛИГЛИКОЛЕВОЙ КИСЛОТЫ, ПОЛИНИТЬ;2
2826;01.11.03.05.10.08;БИТУМ НЕФТЯНОЙ ИЗОЛЯЦИОННЫЙ;11
2827;01.02.11.01.06.03.01.05;ВЕСЫ ДЛЯ ОПРЕДЕЛЕНИЯ МАССЫ НЕПОДВИЖНЫХ ПАЦИЕНТОВ;2
2828;01.19.06.17;КОСМЕТИЧКИ;19
2829;01.13.11.03.05.04.99;УСТРОЙСТВА ОБРАБОТКИ ЗВУКА ПРОЧИЕ;13
2830;01.08.02.06;СПОРТИВНАЯ ЭКИПИРОВКА ДЛЯ ХОККЕЯ НА ЛЬДУ;8
2831;01.02.10.22.09.04;ИНДИКАТОР ДЛЯ КОНТРОЛЯ ЭФФЕКТИВНОСТИ ОЧИСТКИ МЕДИЦИНСКИХ ИНСТРУМЕНТОВ;2
2832;01.11.03.10.06;ПЛИТКИ ТАКТИЛЬНЫЕ;11
2833;01.03.07.99;СРЕДСТВА ОБЕСПЕЧЕНИЯ БЕЗОПАСНОСТИ ДОРОЖНОГО ДВИЖЕНИЯ ПРОЧИЕ;3
2834;01.04.01.07.14.06;ЛОПАТЫ ШТЫКОВЫЕ ПОЖАРНЫЕ;4
2835;01.24.01.01;ТКАНИ ХЛОПЧАТОБУМАЖНЫЕ БЕЛЬЕВЫЕ ПОСТЕЛЬНЫЕ;23
2836;01.16.32;МЕБЕЛЬ ДЛЯ КУХНИ;16
2837;03.31.03.05.01.35;АРЕНДА СНЕГОПОГРУЗЧИКОВ С ЭКИПАЖЕМ;81
2838;01.02.11.01.13.01.01.02;ИНГАЛЯТОРЫ ПРОЧИЕ;2
2839;01.11.04.02.08;СЕТКИ МОСКИТНЫЕ;11
2840;01.09.08.01.10;БАТАРЕИ АККУМУЛЯТОРНЫЕ ТЯГОВЫЕ СВИНЦОВО-КИСЛОТНЫЕ;9
2841;01.11.02.02.07.01.02;КЛЮЧИ ГАЕЧНЫЕ КОЛЬЦЕВЫЕ;11
2842;01.01.16.01.01;БЛИНЧИКИ, ОЛАДЬИ, ВАРЕНИКИ, ПИЦЦЫ;1
2843;02.12.03.01.02;МОНТАЖ, УСТАНОВКА, НАЛАДКА СИСТЕМ ВИДЕОНАБЛЮДЕНИЯ ПРОЧИЕ;41
2844;01.02.11.01.14.45;СИСТЕМА СТОМАТОЛОГИЧЕСКАЯ УЛЬТРАЗВУКОВАЯ ХИРУРГИЧЕСКАЯ;2
2845;01.16.16.02.04;СТЕЛЛАЖИ ДЛЯ ХРАНЕНИЯ СПОРТИВНОГО ИНВЕНТАРЯ МЕТАЛЛИЧЕСКИЕ;16
2846;01.20.06.01.01.02;ИЗДЕЛИЯ КУХОННЫЕ ИЗ АЛЮМИНИЯ;20
2847;01.08.02.99;ПРОЧАЯ СПОРТИВНАЯ ЭКИПИРОВКА;8
2848;01.02.11.01.15.01;КОЛЬПОСКОПЫ;2
2849;01.11.05.06.16;ПЛЕНКА СТРОИТЕЛЬНАЯ ПОЛИМЕРНАЯ;11
2850;01.11.03.11.05;ОБОИ СТЕКЛОТКАНЕВЫЕ (СТЕКЛООБОИ);11
2851;01.26.01.02.03.01.16;КАЛИЙ ФОСФОРНОКИСЛЫЙ ДВУЗАМЕЩЕННЫЙ 3-ВОДНЫЙ (РЕАКТИВ);25
2852;01.02.10.02.03;КОСТНЫЙ ВОСК;2
2853;01.02.09.12.07;ДРУГИЕ ПРЕПАРАТЫ ДЛЯ ЛЕЧЕНИЯ ЗАБОЛЕВАНИЙ ОРГАНОВ ДЫХАНИЯ,R07;2
2854;01.13.11.03.05.03.01;САБВУФЕРЫ;13
2855;01.12.05.20;ПЫЛЕСОСЫ САДОВЫЕ;12
2856;01.11.01.06.09;ГАЗОСИГНАЛИЗАТОРЫ;11
2857;01.16.13.02;СЕКЦИИ ДИВАННЫЕ;16
2858;01.02.11.01.09.17.08;УВЛАЖНИТЕЛЬ ДЫХАТЕЛЬНЫХ СМЕСЕЙ БЕЗ ПОДОГРЕВА;2
2859;01.01.03.05;КИВИ;1
2860;01.02.10.43.22;РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ ГЛЮКОМЕТРОВ;2
2861;01.02.11.01.06.03.06;УГЛОМЕР РУЧНОЙ;2
2862;01.02.10.32.05;НАБОРЫ ДЛЯ СПИНАЛЬНОЙ ХИРУРГИИ;2
2863;01.08.01.01.08.06;СЕТКИ ГАШЕНИЯ;8
2864;01.15.03.12.02;КАРТОТЕКИ МЕТАЛЛИЧЕСКИЕ;15
2865;03.04.03.01;УСЛУГИ В ОБЛАСТИ ТРУДОВЫХ РЕСУРСОВ ПО ОБЕСПЕЧЕНИЮ ДВОРНИКАМИ;57
2866;02.12.15;МОНТАЖ, ДЕМОНТАЖ, УСТАНОВКА, СБОРКА ЛЕГКОВОЗВОДИМЫХ СБОРНО-РАЗБОРНЫХ КОНСТРУКЦИЙ;41
2867;01.11.05.08.06;ПОРУЧНИ ОПОРНЫЕ;11
2868;01.25.37;СТАНКИ ДЛЯ ПЕРЕМОТКИ КАБЕЛЯ;24
2869;01.02.10.48.09.01;"ДЕРЖАТЕЛИ ЭЛЕКТРОДОВ МОНОПОЛЯРНЫЕ ДЛЯ АППАРАТОВ ""ERBE""";2
2870;01.02.11.01.06.03.01.02;ВЕСЫ ДЛЯ НОВОРОЖДЕННЫХ, ЭЛЕКТРОННЫЕ;2
2871;01.20.05.03.04.03;ПЛАТКИ НОСОВЫЕ БУМАЖНЫЕ;20
2872;01.02.10.02.09;СРЕДСТВО ГЕМОСТАТИЧЕСКОЕ НА ОСНОВЕ КОЛЛАГЕНА;2
2873;01.02.10.22.01.01;"АДАПТЕРЫ ДЛЯ ИСПОЛЬЗОВАНИЯ В НИЗКОТЕМПЕРАТУРНЫХ ПЛАЗМЕННЫХ СТЕРИЛИЗАТОРАХ ""STERRAD 100S""";2
2874;01.23.02.01;ГОРКИ ДЕТСКИЕ;22
2875;01.02.11.01.14.03.02;АПЕКСЛОКАТОРЫ ПРОЧИЕ;2
2876;03.31.03.10;АРЕНДА ПОЛУПРИЦЕПОВ;81
2877;03.31.03.05.01.31;АРЕНДА ПОГРУЗЧИКОВ С ЭКИПАЖЕМ;81
2878;01.13.09.07.01;РАДИОПРИЕМНИКИ АНАЛОГОВЫЕ;13
2879;01.02.10.22.09.09;ИНДИКАТОР БИОЛОГИЧЕСКИЙ ДЛЯ КОНТРОЛЯ СТЕРИЛИЗАЦИИ;2
2880;03.07.03.13;ОБСЛУЖИВАНИЕ СЕРВИСНОЕ АВТОБУСОВ И ЭЛЕКТРОБУСОВ;60
2881;01.02.10.11.03.03;РАСТВОРЫ ОФТАЛЬМОЛОГИЧЕСКИЕ;2
2882;01.20.07.17;ДОСКИ ГЛАДИЛЬНЫЕ;20
2883;01.23.14;ТОВАРЫ ДЛЯ ОЗЕЛЕНЕНИЯ ТЕРРИТОРИЙ БЛАГОУСТРОЙСТВА;22
2884;01.01.01.06.09.01;КЕТЧУПЫ;1
2885;01.01.03.07;МАНДАРИНЫ;1
2886;01.01.02.02.01;ЛУК ЗЕЛЕНЫЙ;1
2887;01.10.01.01.99;ТОПЛИВО ПРОЧЕЕ;10
2888;02.03.02.09;УСТРОЙСТВО ОГРАЖДЕНИЙ И ЗАБОРОВ;32
2889;03.42.01;УСЛУГИ ПО ПОДГОТОВКЕ И ОФОРМЛЕНИЮ АРХИТЕКТУРНО-ПЛАНИРОВОЧНЫХ РЕШЕНИЙ;89
2890;01.02.10.37.01.06.01;ПЛАСТИНЫ МАКСИ ДЛЯ РЕКОНСТРУКЦИИ НИЖНЕЙ ЧЕЛЮСТИ;2
2891;01.02.10.50.29.07;НОСКИ-ЧУЛКИ КОМПРЕССИОННЫЕ МНОГОРАЗОВОГО ИСПОЛЬЗОВАНИЯ;2
2892;01.20.07.11.06.03.01;МЕШКИ ТЕКСТИЛЬНЫЕ УПАКОВОЧНЫЕ;20
2893;01.02.11.01.11.01.03.01;НАСОС ИНФУЗИОННЫЙ ОБЩЕГО НАЗНАЧЕНИЯ, С ПИТАНИЕМ ОТ СЕТИ;2
2894;01.02.11.01.07.05.03;МАШИНЫ МОЕЧНО-ДЕЗИНФЕКЦИОННЫЕ ПРОЧИЕ;2
2895;01.02.10.33.16;ВСПОМОГАТЕЛЬНЫЕ МАТЕРИАЛЫ ДЛЯ СТОМАТОЛОГИИ;2
2896;03.07.01.01.03.01;ОБСЛУЖИВАНИЕ ТЕХНИЧЕСКОЕ И ТЕКУЩИЙ РЕМОНТ ИНЖЕНЕРНЫХ КОММУНИКАЦИЙ В ЗДАНИЯХ И СООРУЖЕНИЯХ СПОРТИВНЫХ ОРГАНИЗАЦИЙ;60
2897;01.01.02.13;РЕДИС;1
2898;01.02.10.06.56.14;РАСШИРИТЕЛИ МАТОЧНЫЕ;2
2899;03.12.05.03;УСЛУГИ СПЕЦИАЛЬНОЙ СВЯЗИ;64
2900;01.02.10.07.47;"ЩИПЦЫ БИОПСИЙНЫЕ (ДЛЯ ЭНДОСКОПОВ ПРОИЗВОДСТВА ""PENTAX"" ЯПОНИЯ, ""OLYMPUS"" ЯПОНИЯ, ""FUJINON"" ЯПОНИЯ)";2
2901;01.02.11.01.05.02.02;ЭНЦЕФАЛОГРАФ;2
2902;01.02.10.54.12;МУНДШТУКИ ДЛЯ ОБОРУДОВАНИЯ;2
