id,code_kpgz,name
2769,01.23.15,ЭЛЕМЕНТЫ ИНЖЕНЕРНЫХ КОММУНИКАЦИЙ ДЛЯ ТЕРРИТОРИЙ БЛАГОУСТРОЙСТВА
2770,01.11.02.09.09,РЕЗЦЫ ТОКАРНЫЕ
2771,01.02.10.47.02,ЭНДОПРОТЕЗЫ РЕВИЗИОНЫЕ ПРОЧИЕ
2772,01.12.05.15,ИЗМЕЛЬЧИТЕЛИ ВЕТОК
2773,01.02.10.09.01.04,"НИТЬ ХИРУРГИЧЕСКАЯ ИЗ ПОЛИЭФИРА, РАССАСЫВАЮЩАЯСЯ, МОНОНИТЬ"
2774,01.20.01.01.01.02,ПЛИТЫ ГАЗОВЫЕ БЫТОВЫЕ
2775,01.16.05.03,КОНСОЛИ
2776,01.15.05.02.06.03.09,НАБОРЫ ДЛЯ СШИВАНИЯ ДОКУМЕНТОВ
2777,02.27.06,РАЗВИТИЕ И МОДЕРНИЗАЦИЯ ИНФОРМАЦИОННЫХ СИСТЕМ И РЕСУРСОВ
2778,01.16.07.01.08,ШКАФЫ-АПТЕЧКИ МЕТАЛЛИЧЕСКИЕ
2779,01.13.16.08,"ИНСТРУМЕНТЫ ДЛЯ ЗАХВАТА ДЕТАЛЕЙ (ЩИПЦЫ, ПИНЦЕТЫ, ПЛОСКОГУБЦЫ, ПАССАТИЖИ И ДР.)"
2780,02.12.01.01,МОНТАЖ ИНФОРМАЦИОННО-ТЕХНОЛОГИЧЕСКОГО ОБОРУДОВАНИЯ
2781,01.18.05.02.04,ПЕСТИЦИДЫ
2782,01.11.10.06,КОНСТРУКЦИИ ПНЕВМОКАРКАСНЫЕ
2783,01.19.04.05.04,ОБУВЬ ОСЕННЕ-ВЕСЕННЯЯ С ВЕРХОМ ИЗ КОЖИ
2784,01.20.07.13.03,ИЗДЕЛИЯ БЫТОВЫЕ ИЗ ПРОЧИХ МЕТАЛЛОВ
2785,01.24.04.05.01,ПРОСТЫНИ ИЗ ХЛОПЧАТОБУМАЖНЫХ ТКАНЕЙ
2786,01.02.10.44.16,КОСТЮМЫ ХИРУРГИЧЕСКИЕ
2787,01.02.09.06.03,"ПРЕПАРАТЫ ДЛЯ ЛЕЧЕНИЯ ЗАБОЛЕВАНИЙ ЩИТОВИДНОЙ ЖЕЛЕЗЫ,H03"
2788,01.04.01.07.15,УСТРОЙСТВА ПОЖАРОТУШЕНИЯ САМОСРАБАТЫВАЮЩИЕ
2789,01.02.10.06.58,РУКОЯТКИ ДЛЯ ЛАРИНГОСКОПА
2790,01.11.10.07,МОДУЛИ ТУАЛЕТНЫЕ
2791,01.15.03.11,РЕГИСТРАТОРЫ ПОДВЕСНЫЕ
2792,01.01.02.24,КУКУРУЗА
2793,01.11.03.09.01.04,ПРАЙМЕРЫ БИТУМНЫЕ
2794,01.02.10.43.09.05.02.02,КОЛБА КОНИЧЕСКАЯ (ТИП КН)
2795,01.08.01.01.01.19,ТРЕНАЖЕР-БАЛАНСИР
2796,02.11.03.01,РЕМОНТ РАДИОЭЛЕКТРОННОГО ОБОРУДОВАНИЯ
2797,01.16.08.05,ЭТАЖЕРКИ ДЛЯ ЦВЕТОВ
2798,01.13.09.02.07,КОНТРОЛЛЕРЫ СРЕДСТВ БЕСПРОВОДНОЙ СЕТИ
2799,01.02.10.32.04.04,ТРАНСПЕДИКУЛЯРНАЯ СТАБИЛИЗАЦИЯ ГРУДОПОЯСНИЧНОГО ОТДЕЛА ПОЗВОНОЧНИКА МАЛОИНВАЗИВНЫМ ДОСТУПОМ.
2800,01.02.10.20.02,"РАСХОДНЫЕ МАТЕРИАЛЫ К АППАРАТАМ ПОЧЕЧНОЙ ТЕРАПИИ (УСТРОЙСТВА, СИСТЕМЫ С НАБОРАМИ ДЛЯ ДИАЛИЗА, АФЕРЕЗА)"
2801,01.02.11.01.13.01.01.01.01,"СИСТЕМА ИНГАЛЯЦИОННОЙ ТЕРАПИИ, БЕЗ ПОДОГРЕВА"
2802,01.11.03.04.11,СМЕСИ ПЕСЧАНО-ГРАВИЙНЫЕ
2803,01.07.11.02.01,АУДИОКНИГИ
2804,01.11.08.04.03,МАТЕРИАЛЫ БАЗАЛЬТОВЫЕ ОГНЕЗАЩИТНЫЕ РУЛОННЫЕ
2805,01.02.10.46.01.04.04,"ЭЛЕКТРОДЫ ДЕФИБРИЛЛЯЦИОННЫЕ ЖЕЛУДОЧКОВЫЕ, ЭЛЕКТРОДЫ ДЛЯ СТИМУЛЯЦИИ ЛЕВОГО ЖЕЛУДОЧКА"
2806,01.02.11.01.08.13.12.02,РАСШИРИТЕЛИ ОБЩЕХИРУРГИЧЕСКИЕ
2807,01.01.07.04.02,ПИРОЖНЫЕ ДЛИТЕЛЬНОГО ХРАНЕНИЯ
2808,01.01.16.01.04.01,ТЕСТО ЗАМОРОЖЕННОЕ
2809,01.02.10.12.06.02,ОТРЕЗЫ МАРЛЕВЫЕ МЕДИЦИНСКИЕ НЕСТЕРИЛЬНЫЕ
2810,01.02.10.30.02.04.02,"СИСТЕМЫ ДЛЯ ПЕРЕЛИВАНИЯ КРОВИ, КРОВЕЗАМЕНИТЕЛЕЙ И ИНФУЗИОННЫХ РАСТВОРОВ С ПЛАСТИКОВЫМ ШИПОМ"
2811,01.02.10.19.19.01,"КОННЕКТОР ДЛЯ ДРЕНИРОВАНИЯ ЗАКРЫТОЙ РАНЫ, НЕСТЕРИЛЬНЫЙ"
2812,01.02.10.16.33.06,ТРУБКИ ЭНДОТРАХЕАЛЬНЫЕ
2813,03.04.03.03,УСЛУГИ В ОБЛАСТИ ТРУДОВЫХ РЕСУРСОВ ПО ОБЕСПЕЧЕНИЮ УБОРЩИКАМИ ПОМЕЩЕНИЙ
2814,01.01.07.08,МАРМЕЛАД
2815,01.02.11.01.13.02.03.04,СИСТЕМЫ ДЛЯ КРИОТЕРАПИИ
2816,01.02.11.01.11.09.03.02,"АППАРАТ ДЛЯ КОНДУКТИВНОГО ПОДОГРЕВА КРОВИ/ИНФУЗИОННЫХ РАСТВОРОВ, С ВЫСОКОЙ СКОРОСТЬЮ ПОТОКА"
2817,01.02.10.32.07.01,ПРИНАДЛЕЖНОСТИ ДЛЯ СПИНАЛЬНОЙ ХИРУРГИИ
2818,01.10.05.02.01,ЛАМПЫ НАКАЛИВАНИЯ
2819,01.10.04.03.05,БАТАРЕИ АККУМУЛЯТОРНЫЕ ЛИТИЙ-ПЛАСТМАССОВЫЕ
2820,01.25.04.20,СТАНКИ ШЛИФОВАЛЬНЫЕ
2821,01.02.13,КИСЛОРОД МЕДИЦИНСКИЙ ЖИДКИЙ
2822,01.02.10.22.08,"РУЛОНЫ ИНДИКАТОРНЫЕ ДЛЯ МЕДИЦИНСКОЙ ПЛАЗМЕННОЙ, ПАРОВОЙ СТЕРИЛИЗАЦИИ ДЛЯ НАРУЖНОГО КОНТРОЛЯ"
2823,01.01.03.06,ЛИМОНЫ
2824,01.11.03.01.04.02.05,ПРОФИЛИ ПРЕССОВАННЫЕ И ХОЛОДНОГНУТЫЕ ИЗ АЛЮМИНИЯ И АЛЮМИНИЕВЫХ СПЛАВОВ
2825,01.02.10.09.01.05,"НИТЬ ХИРУРГИЧЕСКАЯ ИЗ ПОЛИГЛИКОЛЕВОЙ КИСЛОТЫ, ПОЛИНИТЬ"
2826,01.11.03.05.10.08,БИТУМ НЕФТЯНОЙ ИЗОЛЯЦИОННЫЙ
2827,01.02.11.01.06.03.01.05,ВЕСЫ ДЛЯ ОПРЕДЕЛЕНИЯ МАССЫ НЕПОДВИЖНЫХ ПАЦИЕНТОВ
2828,01.19.06.17,КОСМЕТИЧКИ
2829,01.13.11.03.05.04.99,УСТРОЙСТВА ОБРАБОТКИ ЗВУКА ПРОЧИЕ
2830,01.08.02.06,СПОРТИВНАЯ ЭКИПИРОВКА ДЛЯ ХОККЕЯ НА ЛЬДУ
2831,01.02.10.22.09.04,ИНДИКАТОР ДЛЯ КОНТРОЛЯ ЭФФЕКТИВНОСТИ ОЧИСТКИ МЕДИЦИНСКИХ ИНСТРУМЕНТОВ
2832,01.11.03.10.06,ПЛИТКИ ТАКТИЛЬНЫЕ
2833,01.03.07.99,СРЕДСТВА ОБЕСПЕЧЕНИЯ БЕЗОПАСНОСТИ ДОРОЖНОГО ДВИЖЕНИЯ ПРОЧИЕ
2834,01.04.01.07.14.06,ЛОПАТЫ ШТЫКОВЫЕ ПОЖАРНЫЕ
2835,01.24.01.01,ТКАНИ ХЛОПЧАТОБУМАЖНЫЕ БЕЛЬЕВЫЕ ПОСТЕЛЬНЫЕ
2836,01.16.32,МЕБЕЛЬ ДЛЯ КУХНИ
2837,03.31.03.05.01.35,АРЕНДА СНЕГОПОГРУЗЧИКОВ С ЭКИПАЖЕМ
2838,01.02.11.01.13.01.01.02,ИНГАЛЯТОРЫ ПРОЧИЕ
2839,01.11.04.02.08,СЕТКИ МОСКИТНЫЕ
2840,01.09.08.01.10,БАТАРЕИ АККУМУЛЯТОРНЫЕ ТЯГОВЫЕ СВИНЦОВО-КИСЛОТНЫЕ
2841,01.11.02.02.07.01.02,КЛЮЧИ ГАЕЧНЫЕ КОЛЬЦЕВЫЕ
2842,01.01.16.01.01,"БЛИНЧИКИ, ОЛАДЬИ, ВАРЕНИКИ, ПИЦЦЫ"
2843,02.12.03.01.02,"МОНТАЖ, УСТАНОВКА, НАЛАДКА СИСТЕМ ВИДЕОНАБЛЮДЕНИЯ ПРОЧИЕ"
2844,01.02.11.01.14.45,СИСТЕМА СТОМАТОЛОГИЧЕСКАЯ УЛЬТРАЗВУКОВАЯ ХИРУРГИЧЕСКАЯ
2845,01.16.16.02.04,СТЕЛЛАЖИ ДЛЯ ХРАНЕНИЯ СПОРТИВНОГО ИНВЕНТАРЯ МЕТАЛЛИЧЕСКИЕ
2846,01.20.06.01.01.02,ИЗДЕЛИЯ КУХОННЫЕ ИЗ АЛЮМИНИЯ
2847,01.08.02.99,ПРОЧАЯ СПОРТИВНАЯ ЭКИПИРОВКА
2848,01.02.11.01.15.01,КОЛЬПОСКОПЫ
2849,01.11.05.06.16,ПЛЕНКА СТРОИТЕЛЬНАЯ ПОЛИМЕРНАЯ
2850,01.11.03.11.05,ОБОИ СТЕКЛОТКАНЕВЫЕ (СТЕКЛООБОИ)
2851,01.26.01.02.03.01.16,КАЛИЙ ФОСФОРНОКИСЛЫЙ ДВУЗАМЕЩЕННЫЙ 3-ВОДНЫЙ (РЕАКТИВ)
2852,01.02.10.02.03,КОСТНЫЙ ВОСК
2853,01.02.09.12.07,"ДРУГИЕ ПРЕПАРАТЫ ДЛЯ ЛЕЧЕНИЯ ЗАБОЛЕВАНИЙ ОРГАНОВ ДЫХАНИЯ,R07"
2854,01.13.11.03.05.03.01,САБВУФЕРЫ
2855,01.12.05.20,ПЫЛЕСОСЫ САДОВЫЕ
2856,01.11.01.06.09,ГАЗОСИГНАЛИЗАТОРЫ
2857,01.16.13.02,СЕКЦИИ ДИВАННЫЕ
2858,01.02.11.01.09.17.08,УВЛАЖНИТЕЛЬ ДЫХАТЕЛЬНЫХ СМЕСЕЙ БЕЗ ПОДОГРЕВА
2859,01.01.03.05,КИВИ
2860,01.02.10.43.22,РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ ГЛЮКОМЕТРОВ
2861,01.02.11.01.06.03.06,УГЛОМЕР РУЧНОЙ
2862,01.02.10.32.05,НАБОРЫ ДЛЯ СПИНАЛЬНОЙ ХИРУРГИИ
2863,01.08.01.01.08.06,СЕТКИ ГАШЕНИЯ
2864,01.15.03.12.02,КАРТОТЕКИ МЕТАЛЛИЧЕСКИЕ
2865,03.04.03.01,УСЛУГИ В ОБЛАСТИ ТРУДОВЫХ РЕСУРСОВ ПО ОБЕСПЕЧЕНИЮ ДВОРНИКАМИ
2866,02.12.15,"МОНТАЖ, ДЕМОНТАЖ, УСТАНОВКА, СБОРКА ЛЕГКОВОЗВОДИМЫХ СБОРНО-РАЗБОРНЫХ КОНСТРУКЦИЙ"
2867,01.11.05.08.06,ПОРУЧНИ ОПОРНЫЕ
2868,01.25.37,СТАНКИ ДЛЯ ПЕРЕМОТКИ КАБЕЛЯ
2869,01.02.10.48.09.01,"ДЕРЖАТЕЛИ ЭЛЕКТРОДОВ МОНОПОЛЯРНЫЕ ДЛЯ АППАРАТОВ ""ERBE"""
2870,01.02.11.01.06.03.01.02,"ВЕСЫ ДЛЯ НОВОРОЖДЕННЫХ, ЭЛЕКТРОННЫЕ"
2871,01.20.05.03.04.03,ПЛАТКИ НОСОВЫЕ БУМАЖНЫЕ
2872,01.02.10.02.09,СРЕДСТВО ГЕМОСТАТИЧЕСКОЕ НА ОСНОВЕ КОЛЛАГЕНА
2873,01.02.10.22.01.01,"АДАПТЕРЫ ДЛЯ ИСПОЛЬЗОВАНИЯ В НИЗКОТЕМПЕРАТУРНЫХ ПЛАЗМЕННЫХ СТЕРИЛИЗАТОРАХ ""STERRAD 100S"""
2874,01.23.02.01,ГОРКИ ДЕТСКИЕ
2875,01.02.11.01.14.03.02,АПЕКСЛОКАТОРЫ ПРОЧИЕ
2876,03.31.03.10,АРЕНДА ПОЛУПРИЦЕПОВ
2877,03.31.03.05.01.31,АРЕНДА ПОГРУЗЧИКОВ С ЭКИПАЖЕМ
2878,01.13.09.07.01,РАДИОПРИЕМНИКИ АНАЛОГОВЫЕ
2879,01.02.10.22.09.09,ИНДИКАТОР БИОЛОГИЧЕСКИЙ ДЛЯ КОНТРОЛЯ СТЕРИЛИЗАЦИИ
2880,03.07.03.13,ОБСЛУЖИВАНИЕ СЕРВИСНОЕ АВТОБУСОВ И ЭЛЕКТРОБУСОВ
2881,01.02.10.11.03.03,РАСТВОРЫ ОФТАЛЬМОЛОГИЧЕСКИЕ
2882,01.20.07.17,ДОСКИ ГЛАДИЛЬНЫЕ
2883,01.23.14,ТОВАРЫ ДЛЯ ОЗЕЛЕНЕНИЯ ТЕРРИТОРИЙ БЛАГОУСТРОЙСТВА
2884,01.01.01.06.09.01,КЕТЧУПЫ
2885,01.01.03.07,МАНДАРИНЫ
2886,01.01.02.02.01,ЛУК ЗЕЛЕНЫЙ
2887,01.10.01.01.99,ТОПЛИВО ПРОЧЕЕ
2888,02.03.02.09,УСТРОЙСТВО ОГРАЖДЕНИЙ И ЗАБОРОВ
2889,03.42.01,УСЛУГИ ПО ПОДГОТОВКЕ И ОФОРМЛЕНИЮ АРХИТЕКТУРНО-ПЛАНИРОВОЧНЫХ РЕШЕНИЙ
2890,01.02.10.37.01.06.01,ПЛАСТИНЫ МАКСИ ДЛЯ РЕКОНСТРУКЦИИ НИЖНЕЙ ЧЕЛЮСТИ
2891,01.02.10.50.29.07,НОСКИ-ЧУЛКИ КОМПРЕССИОННЫЕ МНОГОРАЗОВОГО ИСПОЛЬЗОВАНИЯ
2892,01.20.07.11.06.03.01,МЕШКИ ТЕКСТИЛЬНЫЕ УПАКОВОЧНЫЕ
2893,01.02.11.01.11.01.03.01,"НАСОС ИНФУЗИОННЫЙ ОБЩЕГО НАЗНАЧЕНИЯ, С ПИТАНИЕМ ОТ СЕТИ"
2894,01.02.11.01.07.05.03,МАШИНЫ МОЕЧНО-ДЕЗИНФЕКЦИОННЫЕ ПРОЧИЕ
2895,01.02.10.33.16,ВСПОМОГАТЕЛЬНЫЕ МАТЕРИАЛЫ ДЛЯ СТОМАТОЛОГИИ
2896,03.07.01.01.03.01,ОБСЛУЖИВАНИЕ ТЕХНИЧЕСКОЕ И ТЕКУЩИЙ РЕМОНТ ИНЖЕНЕРНЫХ КОММУНИКАЦИЙ В ЗДАНИЯХ И СООРУЖЕНИЯХ СПОРТИВНЫХ ОРГАНИЗАЦИЙ
2897,01.01.02.13,РЕДИС
2898,01.02.10.06.56.14,РАСШИРИТЕЛИ МАТОЧНЫЕ
2899,03.12.05.03,УСЛУГИ СПЕЦИАЛЬНОЙ СВЯЗИ
2900,01.02.10.07.47,"ЩИПЦЫ БИОПСИЙНЫЕ (ДЛЯ ЭНДОСКОПОВ ПРОИЗВОДСТВА ""PENTAX"" ЯПОНИЯ, ""OLYMPUS"" ЯПОНИЯ, ""FUJINON"" ЯПОНИЯ)"
2901,01.02.11.01.05.02.02,ЭНЦЕФАЛОГРАФ
2902,01.02.10.54.12,МУНДШТУКИ ДЛЯ ОБОРУДОВАНИЯ
2903,01.08.01.28.99,ОБОРУДОВАНИЕ И ИНВЕНТАРЬ ДЛЯ ГОЛЬФА ПРОЧЕЕ
2904,01.02.11.01.04.13,АППАРАТЫ ДЛЯ КАРДИО-РЕСПИРАТОРНОГО МОНИТОРИНГА
2905,03.07.04.01.02,ОБСЛУЖИВАНИЕ ТЕХНИЧЕСКОЕ И ТЕКУЩИЙ РЕМОНТ ТУРИСТИЧЕСКОГО ИНВЕНТАРЯ
2906,03.31.03.05.01.18,АРЕНДА КАТКОВ ДОРОЖНЫХ С ЭКИПАЖЕМ
2907,01.02.10.06.12.09,ЗАЖИМЫ КИШЕЧНЫЕ
2908,01.20.07.11.05.03,КОНТЕЙНЕРЫ ДЕРЕВЯННЫЕ
2909,01.19.06.24,ЭЛЕМЕНТЫ ОДЕЖДЫ
2910,01.02.11.01.17.06.01,ЦИСТОСКОП ЖЕСТКИЙ
2911,01.20.01.99.02,ИЗМЕЛЬЧИТЕЛИ ПИЩЕВЫЕ (БЛЕНДЕРЫ)
2912,01.02.11.01.13.04.06.04,"ДОРОЖКА БЕГОВАЯ СТАНДАРТНАЯ, С ЭЛЕКТРОПИТАНИЕМ"
2913,01.02.10.20.08.02,РАСТВОРЫ ГЕМОДИАЛИЗНЫЕ
2914,01.02.10.16.33.09.03,"ТРУБКА ТРАХЕОСТОМИЧЕСКАЯ СТАНДАРТНАЯ, МНОГОРАЗОВОГО ИСПОЛЬЗОВАНИЯ"
2915,01.02.10.20.08,"ШПРИЦ ДЛЯ ПРОМЫВАНИЯ С ГЕПАРИНОВЫМ ЗАМКОМ, ОДНОРАЗОВОГО ИСПОЛЬЗОВАНИЯ"
2916,01.04.02.05.01.01,БОЕВАЯ ОДЕЖДА ПОЖАРНОГО (БОП)
2917,01.08.02.01,СПОРТИВНАЯ ЭКИПИРОВКА ДЛЯ ЕДИНОБОРСТВ
2918,01.08.01.09.06,ЛЕНТА ДЛЯ ХУДОЖЕСТВЕННОЙ ГИМНАСТИКИ
2919,01.13.09.07.02,РАДИОПРИЕМНИКИ ЦИФРОВЫЕ
2920,01.02.11.01.06.03.01.06,"ВЕСЫ НАПОЛЬНЫЕ, МЕХАНИЧЕСКИЕ"
2921,01.02.10.06.30,ПЕТЛИ И ПРИНАДЛЕЖНОСТИ К НИМ
2922,01.02.10.06.40,СКАЛЬПЕЛИ И ПРИНАДЛЕЖНОСТИ К НИМ
2923,01.02.10.50.02,СИСТЕМЫ ПОДАЧИ ЛЕКАРСТВЕННЫЙ ПРЕПАРАТОВ
2924,01.19.05.07.02,УБОРЫ ГОЛОВНЫЕ ДЛЯ ДЕТЕЙ
2925,01.22.02.02,"ЗДАНИЯ, СООРУЖЕНИЯ НЕЖИЛЫЕ"
2926,01.26.04.08.05,СТАНДАРТНЫЕ ОБРАЗЦЫ СВОЙСТВ ВОДНЫХ РАСТВОРОВ
2927,01.11.03.04.07,ГАЛЬКА
2928,01.02.11.01.06.02.01.03,СИСТЕМА ДИСТИЛЛЯЦИОННОЙ ОЧИСТКИ ВОДЫ
2929,01.02.10.54.32,ЧЕХЛЫ ЗАЩИТНЫЕ ДЛЯ ИНВАЗИВНОГО ДАТЧИКА УЛЬТРАЗВУКОВОЙ ВИЗУАЛИЗАЦИИ
2930,01.02.11.01.06.03.07.01,"ТЕРМОМЕТР ИНФРАКРАСНЫЙ ДЛЯ ИЗМЕРЕНИЯ ТЕМПЕРАТУРЫ ТЕЛА ПАЦИЕНТА, КОЖНЫЙ"
2931,01.01.01.14.02.01,ПОРОШОК ГОРЧИЧНЫЙ
2932,01.02.11.01.03.02,СКАНЕРЫ ОФТАЛЬМОЛОГИЧЕСКИЕ
2933,03.01.99.01.07,МЕРОПРИЯТИЯ ПРОФИЛАКТИЧЕСКИЕ САНИТАРНО-ПРОТИВОЭПИДЕМИЧЕСКИЕ
2934,01.02.10.12.01.09,ПОВЯЗКИ МЕДИЦИНСКИЕ РАНЕВЫЕ
2935,01.12.04.04,СРЕДСТВА ТРАНСПОРТНЫЕ ДЛЯ КОММУНАЛЬНОГО ХОЗЯЙСТВА И СОДЕРЖАНИЯ ДОРОГ
2936,01.08.01.01.01.27,ВЕЛОТРЕНАЖЕРЫ
2937,01.08.01.01.19,ТАБЛО УНИВЕРСАЛЬНЫЕ СПОРТИВНЫЕ
2938,01.16.05.01.01.02,ТУМБЫ ОФИСНЫЕ МЕТАЛЛИЧЕСКИЕ
2939,01.01.03.04,ГРУШИ
2940,01.02.11.01.07.02.06,СТЕРИЛИЗАТОРЫ ГЛАСПЕРЛЕНОВЫЕ
2941,01.02.10.38.06,РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ ГЕНЕРАТОРА
2942,01.08.01.17.08,КОМПЛЕКТЫ ОЛИМПИЙСКИХ ДИСКОВ
2943,01.02.11.03.02.03,КРОВАТЬ БОЛЬНИЧНАЯ
2944,01.15.01.01.04,БУМАГА ПИСЧАЯ
2945,01.02.11.01.03.24,ГОНИОСКОП
2946,01.11.06.04.05,"КРАНЫ КОНУСНЫЕ, ЦИЛИНДРИЧЕСКИЕ"
2947,01.02.10.14.02.02,УСТРОЙСТВА ДЛЯ ИНФУЗИИ ИНСУЛИНА
2948,01.11.02.09.32,КОРОНКИ ДЛЯ РУЧНОГО ИНСТРУМЕНТА
2949,01.02.11.03.99.03,КРЕСЛА ДЛЯ КОМПЛЕКСНОГО ОСНАЩЕНИЯ ПОЛИКЛИНИК
2950,01.02.10.25.09,РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ ИММУНОГИСТОХИМИИ ДЛЯ РУЧНОГО ИЛИ АВТОМАТИЧЕСКОГО ИСПОЛЬЗОВАНИЯ
2951,01.02.10.07.03,КОМПЛЕКТУЮЩИЕ ДЛЯ ЭНДОСКОПОВ
2952,02.11.03.02,РЕМОНТ ЭНЕРГЕТИЧЕСКОГО ОБОРУДОВАНИЯ
2953,01.09.08.10.06.12,БОЛТЫ ДЛЯ КОЛЕС
2954,01.02.10.16.13,КАТЕТЕРЫ АСПИРАЦИОННЫЕ
2955,01.02.10.43.05.26.30,"ПРОБИРКА ВАКУУМНАЯ ДЛЯ ВЗЯТИЯ ОБРАЗЦОВ КРОВИ ИВД, С НАТРИЯ ЦИТРАТОМ"
2956,01.08.01.17.16,ЩИТЫ ДЛЯ МЕТАНИЯ В ЦЕЛЬ НАВЕСНЫЕ
2957,01.08.01.01.08.36,ДОРОЖКИ КОРРЕКЦИОННЫЕ
2958,01.02.10.43.02.05,КОМПЛЕКТЫ РЕАГЕНТОВ ДЛЯ ВЫДЕЛЕНИЯ И ОЧИСТКИ НУКЛЕИНОВЫХ КИСЛОТ
2959,01.02.11.01.13.04.06.07,ТРЕНАЖЕР ДЛЯ ПАЛЬЦЕВ И КИСТЕЙ РУК РЕАБИЛИТАЦИОННЫЙ
2960,01.02.10.48.18.18,"ЭЛЕКТРОДЫ К ИНСТРУМЕНТАМ АППАРАТОВ ЭЛЕКТРОХИРУРГИЧЕСКИХ ВЫСОКОЧАСТОТНЫХ ""ARC"""
2961,03.07.02.01.02,"ОБСЛУЖИВАНИЕ ТЕХНИЧЕСКОЕ И ТЕКУЩИЙ РЕМОНТ ГАЗОВОГО ОБОРУДОВАНИЯ И СЕТЕЙ ГАЗОСНАБЖЕНИЯ, КРОМЕ ВНУТРИДОМОВОГО И ВНУТРИКВАРТИРНОГО ГАЗОВОГО ОБОРУДОВАНИЯ"
2962,01.08.02.14,СПОРТИВНАЯ ЭКИПИРОВКА ДЛЯ КОНЬКОБЕЖНОГО СПОРТА
2963,01.02.11.01.12.01.05,АНАЛИЗАТОРЫ ГАЗОВ КРОВИ И ЭЛЕКТРОЛИТОВ
2964,01.02.10.22.11.01,ИНДИКАТОРЫ ДЛЯ ПРЕДСТЕРИЛИЗАЦИОННОЙ ОЧИСТКИ
2965,01.01.03.25.02.04,ЯГОДЫ СУШЕНЫЕ
2966,01.02.10.28.02.06,"ПЛЕНКА РЕНТГЕНОВСКАЯ МЕДИЦИНСКАЯ, ЭКРАННАЯ"
2967,01.05.02.09.13,КЮВЕТЫ ФОТОМЕТРИЧЕСКИЕ
2968,01.02.11.01.13.05.03.02,"КРЕСЛО-КОЛЯСКА, УПРАВЛЯЕМАЯ ПАЦИЕНТОМ/СОПРОВОЖДАЮЩИМ ЛИЦОМ, С ПРИВОДОМ НА ЗАДНИЕ КОЛЕСА, СКЛАДНАЯ"
2969,02.12.05.01.02,"МОНТАЖ, УСТАНОВКА, СБОРКА ПРОМЫШЛЕННЫХ КОНДИЦИОНЕРОВ"
2970,01.02.10.30.02.05,РАСХОДНЫЕ МАТЕРИАЛЫ ДЛЯ КРИОКОНСЕРВАЦИИ
2971,01.20.06.01.01.04,ИЗДЕЛИЯ КУХОННЫЕ ИЗ ЭМАЛИРОВАННОЙ СТАЛИ
2972,01.25.07,ОБЪЕКТЫ ТОРГОВЫЕ НЕСТАЦИОНАРНЫЕ
2973,01.19.14.01,"НОСКИ, ПОДСЛЕДНИКИ"
2974,01.20.07.01.07,ПОДНОСЫ
2975,01.02.10.48.07.03,"БАНКИ ОТСОСА ДЛЯ ОБОРУДОВАНИЯ ""OLYMPUS"""
2976,01.11.04.09.01.02,КАМЕНЬ БРУСЧАТЫЙ ГРАНИТНЫЙ
2977,01.02.11.01.06.04.12,ФОНАРИКИ ДИАГНОСТИЧЕСКИЕ
2978,01.02.11.01.09.15,НЕЙРОСТИМУЛЯТОРЫ ДЛЯ ПРОВОДНИКОВОЙ АНЕСТЕЗИИ
2979,01.11.03.03.02.06,СТЕКЛО МНОГОСЛОЙНОЕ
2980,01.11.09.03.05,ПОДМОСТИ ПЕРЕДВИЖНЫЕ СБОРНО-РАЗБОРНЫЕ
2981,03.31.04.03,"ПРОКАТ, АРЕНДА СПОРТИВНОГО ИНВЕНТАРЯ"
2982,01.16.17.01,СЕЙФЫ ОРУЖЕЙНЫЕ
2983,02.12.02.06,"МОНТАЖ, УСТАНОВКА, СБОРКА ЭЛЕКТРИЧЕСКИХ СЕТЕЙ, ОБОРУДОВАНИЯ ЭЛЕКТРОСНАБЖЕНИЯ"
2984,01.20.01.04.02,МОРОЗИЛЬНИКИ БЫТОВЫЕ
2985,01.08.01.20.03,СТОЛЫ ДЛЯ НАСТОЛЬНОГО ТЕННИСА
2986,01.05.02.01.32,"ШЕЙКЕР-ИНКУБАТОРЫ, НЕМЕДИЦИНСКИЕ"
2987,01.02.10.06.13.03,ЗЕРКАЛА ГОРТАННЫЕ
2988,01.02.10.24.12,ЗЕРКАЛО ЛАРИНГЕАЛЬНОЕ
2989,01.02.10.24.17.01,"НАБОР ДЛЯ ЛОР ХИРУРГИЧЕСКИХ ПРОЦЕДУР, НЕ СОДЕРЖАЩИЙ ЛЕКАРСТВЕННЫЕ СРЕДСТВА, ОДНОРАЗОВОГО ИСПОЛЬЗОВАНИЯ"
2990,01.02.11.01.01.01.14,"СИСТЕМА ПАНОРАМНАЯ СТОМАТОЛОГИЧЕСКАЯ РЕНТГЕНОВСКАЯ СТАЦИОНАРНАЯ, ЦИФРОВАЯ"
2991,01.19.01.16.02.02,КУРТКИ ДЛЯ ВЗРОСЛЫХ ИЗ ТЕКСТИЛЬНЫХ МАТЕРИАЛОВ ДЕМИСЕЗОННЫЕ
2992,01.20.07.01.26,ДОСКИ РАЗДЕЛОЧНЫЕ
